age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55975,34.79839001,0.838327507,32.96620501,34.28074629,34.89269132,35.4079185,36.16116746,1.064511748,98
55971,34.98349548,0.807166535,33.23623502,34.48013965,35.08842566,35.58035836,36.24554243,1.069149749,93
55970,34.93059424,0.831772913,33.12327008,34.4070981,35.02917278,35.53895317,36.27202956,1.064789778,98
55966,34.72225807,0.825324972,32.92259219,34.19619008,34.82324397,35.33206169,36.03751969,1.066717097,96
55965,34.80265698,0.787938848,33.07915338,34.30975504,34.92069399,35.39369502,35.98390249,1.074206481,88
55961,34.83797787,0.877408326,32.93872696,34.29359875,34.92164849,35.465889,36.31247134,1.059333095,110
55959,34.73074466,0.856686713,32.87077269,34.19821331,34.82048446,35.35124593,36.12611161,1.062275724,100
55957,34.8304779,0.781367366,33.10856596,34.34466289,34.94844492,35.42389139,35.9890883,1.075981953,87
55956,34.48559106,0.806104786,32.73110793,33.98974747,34.59232277,35.08649105,35.72802403,1.071360123,91
55954,34.71363129,0.819246383,32.95193619,34.19652477,34.81114642,35.31733813,36.00913618,1.06587618,98
55950,34.65309627,0.832732962,32.83747073,34.12930986,34.75103624,35.26798233,35.97293646,1.066197634,97
55948,34.56138028,0.825230973,32.75130209,34.04457736,34.6641727,35.17492326,35.85311381,1.070946037,91
55946,35.38504482,0.79438405,33.64220072,34.88230546,35.50544857,35.99153049,36.55163843,1.076876441,86
55944,35.6496361,0.819224607,33.84713801,35.14014531,35.76288405,36.26283805,36.91177776,1.069824637,93
55942,35.18093061,0.813260125,33.40026083,34.67569713,35.29254709,35.79636102,36.40969638,1.075372739,87
55934,38.73710277,0.933188296,36.70355033,38.16245339,38.84512503,39.4227446,40.21195731,1.068767638,94
55932,39.908556,0.875344346,37.99089367,39.36067412,40.0437071,40.57839623,41.17996506,1.084066972,80
55930,40.45450819,0.871122667,38.5441093,39.91163209,40.59112076,41.12099685,41.69740951,1.083123622,81
55927,40.66560928,0.847341653,38.78861643,40.14349925,40.80536637,41.3206782,41.84390029,1.084171698,80
55926,40.46265207,0.866530061,38.54432108,39.92897234,40.59498377,41.11411622,41.7254028,1.078354973,85
55924,40.14938166,0.872355312,38.24496639,39.60510575,40.28750002,40.81367736,41.40417139,1.083620916,80
55920,39.7974027,0.960719543,37.70979517,39.20002061,39.90166649,40.49676082,41.35566592,1.064050896,98
55917,39.38677635,0.956919809,37.31096584,38.79583944,39.49193349,40.07832372,40.95395265,1.064699844,98
55914,39.27513384,0.863582575,37.3709921,38.73290477,39.40755373,39.93249049,40.52473325,1.082730738,81
55907,39.61815353,0.952636141,37.55318133,39.02048152,39.72016018,40.30427174,41.16787235,1.063635035,100
55904,39.73668836,0.863801833,37.85405067,39.1963454,39.87026305,40.39708274,40.98550993,1.082823315,81
55901,39.73820272,0.877633052,37.84032574,39.19360368,39.87325355,40.40163831,41.03249424,1.081738568,82
55899,39.75287857,0.933192909,37.72539184,39.17740701,39.87209123,40.42978441,41.2479625,1.068338511,95
55898,39.60942195,0.943748108,37.57099127,39.02473825,39.71858217,40.29408106,41.14385947,1.066219104,97
55894,39.80298596,0.858666019,37.93062002,39.26552413,39.92940202,40.45379979,41.07728987,1.078397929,84
55891,39.46115275,0.916887074,37.46402557,38.89943406,39.55752251,40.13083506,40.93903769,1.066983795,96
55888,39.27974494,0.845819711,37.42618366,38.75377232,39.41146658,39.92493356,40.49774019,1.081810735,82
55885,38.2912408,0.849497981,36.43704354,37.76196696,38.42244244,38.9359894,39.54379713,1.079402111,84
