age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
56064,38.25107815,0.452013182,37.36153669,37.94493614,38.24858087,38.5589771,39.13052135,1.002345763,3300
56060,38.25108636,0.452013633,37.36170645,37.94489042,38.24866045,38.5589259,39.130357,1.002345171,3300
56052,38.25107233,0.452023296,37.36090506,37.94488431,38.24878032,38.5590946,39.13051307,1.00234625,3300
56041,38.25109048,0.452019651,37.36142891,37.94508087,38.24879282,38.55909643,39.13025239,1.00234664,3300
56040,38.25109177,0.452018071,37.36168993,37.94499428,38.24859125,38.55917287,39.12996987,1.002346636,3300
56032,38.25108013,0.452017643,37.36129631,37.9446544,38.24855822,38.55936306,39.13030857,1.002346771,3300
56020,38.25107842,0.45201641,37.36054077,37.94482674,38.24892892,38.55926406,39.13004171,1.002347028,3300
56018,38.25107875,0.452017305,37.36032028,37.94489431,38.24878081,38.55944165,39.13035226,1.00234799,3300
56007,38.25108442,0.452022972,37.36038149,37.94488052,38.24849328,38.55883816,39.13026782,1.002346328,3300
56000,38.25108212,0.45202265,37.36088599,37.94484875,38.24871172,38.5588468,39.13020675,1.002346929,3300
55993,38.25108507,0.452015198,37.36140832,37.94488815,38.2484848,38.55912047,39.13079048,1.002348865,3300
55985,38.25108048,0.452016387,37.36091715,37.94480694,38.24853824,38.55896504,39.13046201,1.002348419,3300
55983,38.25107936,0.452020127,37.36100519,37.94482384,38.24859702,38.55918552,39.13097546,1.002348099,3300
55981,38.25108141,0.45201932,37.36070958,37.94492057,38.24879745,38.55920847,39.13074945,1.002348044,3300
55975,38.25108182,0.452016329,37.3615853,37.94483368,38.24868256,38.55920824,39.12994721,1.002347573,3300
55971,38.2510852,0.452017924,37.36114286,37.94489763,38.24900115,38.55920239,39.13048878,1.002346386,3300
55970,38.2510881,0.452019216,37.36111548,37.94488017,38.24882319,38.55924947,39.13024505,1.002346531,3300
55966,38.25108953,0.452010008,37.36124401,37.94500012,38.24881901,38.55927435,39.13006901,1.002346101,3300
55965,38.25108867,0.452014167,37.36134595,37.94498201,38.24872236,38.55942417,39.13020588,1.002345811,3300
55961,38.25108727,0.452018367,37.3613576,37.94503112,38.24856258,38.55920617,39.12981761,1.002345478,3300
55959,38.25108964,0.45201625,37.36122035,37.94508559,38.24861037,38.55892231,39.13006473,1.002345786,3300
55957,38.25109001,0.452015419,37.36126783,37.9448792,38.24856484,38.55910055,39.13055795,1.002346525,3300
55956,38.25108724,0.452019815,37.36123847,37.9450596,38.24862781,38.55903582,39.13005049,1.0023466,3300
55954,38.25108563,0.452020937,37.36141532,37.94477625,38.24850719,38.55913138,39.13061403,1.002346829,3300
55950,38.25109026,0.452021788,37.36151256,37.94465477,38.24878813,38.55911608,39.13064432,1.002348018,3300
55948,38.25108278,0.452027434,37.36156152,37.94493934,38.24866202,38.55922842,39.13012417,1.002347865,3300
55946,38.25108657,0.452027446,37.36108633,37.94501568,38.24865069,38.55904898,39.13045644,1.002346857,3300
55944,38.25108186,0.45202518,37.36109418,37.94489373,38.24864045,38.55904835,39.13023452,1.002347677,3300
55942,38.25107266,0.452022722,37.36114752,37.94486546,38.24862331,38.55911162,39.13006186,1.002347046,3300
55934,38.25106011,0.452018507,37.36136309,37.94465907,38.24845386,38.55905356,39.13064018,1.002345827,3300
55932,38.25105203,0.452016464,37.36118469,37.94474348,38.24863545,38.55929715,39.13039173,1.002345883,3300
55930,38.25105942,0.452017707,37.36099472,37.944495,38.24843521,38.5591593,39.13006917,1.002346485,3300
55927,38.25105832,0.452020265,37.36108549,37.9446972,38.24867415,38.55908452,39.13002896,1.002347077,3300
55926,38.25105784,0.452017131,37.36104228,37.94473805,38.24847975,38.55913027,39.13004098,1.002347515,3300
55924,38.25106423,0.452022936,37.3607272,37.94448516,38.24836583,38.55903348,39.12993781,1.00234769,3300
55920,38.25106889,0.452027962,37.36174493,37.94493657,38.24865475,38.55911136,39.13040532,1.00234798,3300
55917,38.25107684,0.452024855,37.36127427,37.94476587,38.24856477,38.55916305,39.13001862,1.00234685,3300
55914,38.25108037,0.452018942,37.36132874,37.94485899,38.24864655,38.55912112,39.12991975,1.002346442,3300
55907,38.25107027,0.452019541,37.36150963,37.94495402,38.24857447,38.55890495,39.1301001,1.002347215,3300
55904,38.25106576,0.452006835,37.36113923,37.94502605,38.2484218,38.55891956,39.13033278,1.002347209,3300
55901,38.25105905,0.452013436,37.36155753,37.94472844,38.2485949,38.55901913,39.1295895,1.002346948,3300
55899,38.25106577,0.452015346,37.36164808,37.94476758,38.24863107,38.5591864,39.12999441,1.002347178,3300
55898,38.25106946,0.452011515,37.36159343,37.94507008,38.24866226,38.55922146,39.13042365,1.002347364,3300
55894,38.25107205,0.452021394,37.36119668,37.9450627,38.24872741,38.55920678,39.12977698,1.002346368,3300
55891,38.25107954,0.452022948,37.36125855,37.94482486,38.24868651,38.55919821,39.1299831,1.002346275,3300
55888,38.25107411,0.452027158,37.36118764,37.94504787,38.2486757,38.55910986,39.12996402,1.002346253,3300
55885,38.25107411,0.452022351,37.36159578,37.94493791,38.24827509,38.55927328,39.13006234,1.002347037,3300
55882,38.25107644,0.452020185,37.36110783,37.94508249,38.24852857,38.55880531,39.13000648,1.002346976,3300
55872,38.2510784,0.452014184,37.36167759,37.94505043,38.24855705,38.55887466,39.1300851,1.002346662,3300
55869,38.25107679,0.452013426,37.36108931,37.94513866,38.24895754,38.55903589,39.13007864,1.002346662,3300
55865,38.25108502,0.452029068,37.36129081,37.94499587,38.24856854,38.55900072,39.12968888,1.002346645,3300
55859,38.25107666,0.452022779,37.36184782,37.94493212,38.24851683,38.55911279,39.13000286,1.002347357,3300
55853,38.25108138,0.452024261,37.36093475,37.94484192,38.24877468,38.55913031,39.13011465,1.002346974,3300
55849,38.25107179,0.45202483,37.36130961,37.94497227,38.24880619,38.55901983,39.12978426,1.002347031,3300
55848,38.25106734,0.452023433,37.36131059,37.94486241,38.24879284,38.55906213,39.13046745,1.002347195,3300
55846,38.25107053,0.452019484,37.36180003,37.94490227,38.24875892,38.55896403,39.13002471,1.002346277,3300
55843,38.2510803,0.452020025,37.3615215,37.945036,38.24872354,38.55915449,39.13033191,1.002346375,3300
55833,38.25107368,0.452015274,37.36108855,37.9449203,38.24867175,38.55931473,39.13023133,1.002346371,3300
55822,38.25107862,0.452031566,37.36146644,37.94488914,38.24857763,38.55929041,39.13059086,1.002346511,3300
55820,38.25107969,0.452026733,37.36121904,37.94472967,38.24859594,38.55902428,39.13059284,1.002346663,3300
55817,38.25107605,0.452030672,37.36095576,37.94510113,38.2487315,38.55911162,39.13012599,1.002347339,3300
55815,38.25107442,0.452031768,37.36073742,37.945207,38.24890458,38.5590682,39.13029401,1.002347186,3300
55805,38.25107749,0.452016421,37.36103635,37.94507918,38.24854132,38.55922555,39.13000058,1.0023472,3300
55803,38.25107166,0.452013581,37.36146632,37.94487814,38.24857841,38.55918373,39.13004824,1.002347175,3300
55800,38.25107706,0.452013609,37.36127244,37.94466368,38.24885746,38.55899494,39.12984626,1.002347126,3300
55798,38.25107619,0.452016279,37.3607269,37.94474945,38.24848919,38.55919073,39.13021603,1.002347194,3300
55796,38.25108058,0.452020195,37.36092512,37.94472387,38.24866212,38.5593453,39.12965172,1.002346934,3300
55794,38.25108089,0.452021824,37.36111069,37.94475898,38.2487707,38.5592163,39.13002936,1.002346687,3300
55788,38.25108468,0.452012885,37.36136488,37.94475986,38.24872026,38.55919047,39.1300026,1.002346851,3300
55781,38.25108241,0.452020646,37.36099735,37.94488455,38.2485965,38.55888996,39.13027522,1.00234645,3300
55776,38.25107629,0.452016095,37.36159212,37.94502039,38.24883089,38.55879341,39.13021667,1.002347471,3300
55774,38.25107994,0.452009196,37.36173304,37.94490611,38.24879286,38.55858403,39.12968417,1.002347499,3300
55772,38.25107972,0.452009561,37.36090339,37.94482329,38.24875463,38.55899064,39.13021859,1.002347641,3300
55765,38.25108459,0.452022716,37.36072521,37.94477913,38.24852526,38.55893809,39.13040531,1.002346898,3300
55761,38.25108344,0.452022781,37.36093474,37.94471851,38.24844762,38.55914437,39.13029694,1.002346281,3300
55759,38.25107907,0.452012643,37.36098449,37.94485899,38.24862839,38.55909166,39.12989322,1.00234575,3300
55753,38.25107486,0.45201914,37.36143215,37.94501314,38.24857209,38.55884712,39.13024756,1.002346512,3300
55749,38.25107489,0.452017927,37.36137162,37.94510747,38.2486074,38.55884343,39.13029872,1.002346973,3300
55741,38.25108555,0.452014282,37.36147365,37.94488508,38.24856365,38.55906474,39.1304749,1.002347019,3300
55739,38.25108857,0.452014034,37.36092844,37.94490116,38.24860634,38.55888638,39.13075072,1.002346347,3300
55734,38.25108162,0.452018118,37.36129403,37.94488082,38.24864454,38.55877633,39.13051685,1.002347229,3300
55732,38.25107585,0.452013746,37.36158187,37.94474602,38.24876088,38.55877324,39.13061431,1.002347113,3300
55722,38.25107214,0.452020211,37.36132654,37.94485195,38.248484,38.55898239,39.13036887,1.002347166,3300
55715,38.25107497,0.452013758,37.3618407,37.94493327,38.24848779,38.55892671,39.13024402,1.002347455,3300
55712,38.25107147,0.452008665,37.36135007,37.94511962,38.24862211,38.55901921,39.13048827,1.002346343,3300
55710,38.25107706,0.452016307,37.36168299,37.94504141,38.24880671,38.55926266,39.13039224,1.002347195,3300
55708,38.25107818,0.452018453,37.36112659,37.94513383,38.24877008,38.55909214,39.13042641,1.002348102,3300
55698,38.25107383,0.452019065,37.3609079,37.94468357,38.2485637,38.55917866,39.13014378,1.002347131,3300
55697,38.25107243,0.452018007,37.36061086,37.94483694,38.24860665,38.55913841,39.13057069,1.002347042,3300
55686,38.25108165,0.452013014,37.36183725,37.9450366,38.24881699,38.55901731,39.13032168,1.002346664,3300
55679,38.25107982,0.452017761,37.36213505,37.94485211,38.2485686,38.55911563,39.13018719,1.002346681,3300
55674,38.2510817,0.452019237,37.36195731,37.94497813,38.24869173,38.55919448,39.13000509,1.002347416,3300
55673,38.25107863,0.452021963,37.36186531,37.94500933,38.24878631,38.55899961,39.13025486,1.002346737,3300
55660,38.25108302,0.452018036,37.36134512,37.94483463,38.24881092,38.55892899,39.1303751,1.002346158,3300
55649,38.25108121,0.452013755,37.36057385,37.94484596,38.24870807,38.55887834,39.13049237,1.002346664,3300
55644,38.25108218,0.452022193,37.36049053,37.9449544,38.24848487,38.55911216,39.13039886,1.002346782,3300
55628,38.25107284,0.452012077,37.36120231,37.94494677,38.24848868,38.55888373,39.13037433,1.002346592,3300
55622,38.25107415,0.452024268,37.36114006,37.94502212,38.2484241,38.55905866,39.13022975,1.002345012,3300
55619,38.25107097,0.452019716,37.3613392,37.94484625,38.24871167,38.55916131,39.13025606,1.002345743,3300
55607,38.25108444,0.452023259,37.36172248,37.94478845,38.24875017,38.55868665,39.12977301,1.00234688,3300
55594,38.25108059,0.452022106,37.36112297,37.94485735,38.24875602,38.55879989,39.13022548,1.002344863,3300
55589,38.25107138,0.452013823,37.36084518,37.94510387,38.24848862,38.55864505,39.13019984,1.002344359,3300
55560,38.25108554,0.452019152,37.36051847,37.94465832,38.24836625,38.559016,39.13029469,1.002346278,3300
55553,38.25108476,0.452027714,37.36079484,37.94472919,38.24846134,38.55888954,39.13033103,1.002346369,3300
55550,38.25107878,0.452025922,37.36085282,37.94490217,38.24848733,38.5591355,39.13026101,1.002346695,3300
55520,38.25108652,0.452029238,37.36114201,37.9450038,38.24857181,38.5591006,39.13031783,1.002346732,3300
55485,38.25108834,0.452021161,37.36122627,37.944762,38.24851515,38.55922657,39.13048997,1.002348051,3300
55450,38.25108026,0.452024279,37.36108041,37.94491498,38.24880303,38.55897345,39.13124346,1.00234703,3300
55448,38.2510819,0.452017978,37.36159025,37.94502317,38.24866225,38.55920183,39.13083914,1.002347461,3300
55411,38.25107513,0.452016617,37.36049699,37.94504934,38.24847306,38.5591079,39.13092203,1.00234702,3300
55376,38.25108184,0.452025913,37.36156919,37.9448998,38.24888707,38.55895102,39.13031531,1.00234621,3300
55345,38.25107228,0.452022566,37.36119178,37.94503699,38.24856154,38.55907137,39.13060989,1.002345352,3300
55332,38.25109293,0.452017008,37.36121488,37.9448047,38.24858179,38.55894997,39.13041489,1.002345413,3300
55257,38.25107917,0.452020256,37.36091389,37.94489126,38.24902647,38.55872,39.13006874,1.002345922,3300
55197,38.25107946,0.45201074,37.36169847,37.94540841,38.24858439,38.5591505,39.13023388,1.002345026,3300
55138,38.25106436,0.452021636,37.36124692,37.94479499,38.24864626,38.55909137,39.13013273,1.002347205,3300
55079,38.25108227,0.452019996,37.36081281,37.9449136,38.24880422,38.55910564,39.13095945,1.002345688,3300
55021,38.25108154,0.452018547,37.36165265,37.94470217,38.24888302,38.55898287,39.13040244,1.002345911,3300
55011,38.25108678,0.452022781,37.36149928,37.94471414,38.24856569,38.55892179,39.13091966,1.002345005,3300
54963,38.25107719,0.45202156,37.36130929,37.9449757,38.24873481,38.55920806,39.13033175,1.002346184,3300
54936,38.25109005,0.452019796,37.36097667,37.94500914,38.24865546,38.55907099,39.13062639,1.002346383,3300
54916,38.25108033,0.452020686,37.36098087,37.9449008,38.24856811,38.55941815,39.13021341,1.002346744,3300
54895,38.25109348,0.452017067,37.36109281,37.94479161,38.248931,38.55908317,39.13041138,1.002347109,3300
54865,38.25108201,0.452023821,37.36154227,37.94516253,38.2487442,38.55909207,39.13005643,1.002346942,3300
54853,38.25107703,0.452022734,37.36102752,37.94490577,38.24876498,38.55899942,39.13012172,1.002346536,3300
54777,38.25107743,0.452017874,37.36161956,37.94492224,38.24866512,38.55919748,39.13035402,1.002345795,3300
