age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55781,7.63171967,0.030064017,7.570882507,7.611797137,7.632280133,7.652204884,7.688689511,1.00923323,600
55776,7.632094777,0.031088163,7.569238043,7.611768367,7.632609826,7.653134215,7.691117572,1.008593609,650
55774,7.632241926,0.031421399,7.569222024,7.611240297,7.632607765,7.653777114,7.692220358,1.008419755,670
55772,7.632347924,0.031727876,7.568669153,7.611216911,7.632998235,7.654071691,7.692891108,1.008261366,680
55765,7.632811949,0.032150549,7.569245845,7.611457797,7.633351596,7.654525007,7.694706315,1.00885111,630
55761,7.63311855,0.031995199,7.569086086,7.611558302,7.633988126,7.654958616,7.694195457,1.008810378,630
55759,7.633298059,0.031815757,7.569731392,7.611956187,7.633988614,7.655015661,7.694178286,1.009029907,620
55753,7.633749382,0.030871126,7.57204509,7.61303866,7.63434511,7.654676828,7.693032547,1.009530124,580
55749,7.634048144,0.029804558,7.574562307,7.614162079,7.634610009,7.65428087,7.690906022,1.010139869,540
55741,7.634511326,0.026924905,7.580030624,7.616807123,7.635022141,7.653077184,7.685573619,1.011078989,490
55739,7.6345934,0.025978904,7.581949381,7.617560645,7.63523655,7.65233311,7.683677738,1.011447427,480
55734,7.624660533,0.027160436,7.569443606,7.606857018,7.625196018,7.64320674,7.676690266,1.010174997,540
55732,7.620716029,0.027433335,7.56521996,7.602736893,7.621066931,7.639390002,7.673617451,1.009836535,560
55722,7.601042761,0.02666738,7.547284692,7.583258134,7.601440076,7.619421863,7.651935323,1.010247064,540
55715,7.587043112,0.024070096,7.538113803,7.571357627,7.58751918,7.603624558,7.632998433,1.01299109,420
55712,7.589232174,0.024879062,7.539281406,7.572902691,7.589874671,7.606410835,7.6362404,1.011641588,470
55710,7.590771195,0.02508812,7.540051945,7.574245543,7.591403835,7.60806137,7.637919106,1.011620596,470
55708,7.591758818,0.026252097,7.538388727,7.574421243,7.592323807,7.609819298,7.641578156,1.010282919,540
55698,7.596650122,0.031304274,7.534292647,7.576124366,7.597016169,7.617768801,7.657051989,1.007027835,810
55697,7.597108911,0.031797393,7.533856026,7.575979675,7.597385267,7.61883582,7.65826527,1.006974709,820
55686,7.602199476,0.036186822,7.530450967,7.578125599,7.602221501,7.626562543,7.672775901,1.004733661,1300
55679,7.605394469,0.038593128,7.528598493,7.579558973,7.605436992,7.631823467,7.680407379,1.00431543,1400
55674,7.607566217,0.040032563,7.528936887,7.580888789,7.607843187,7.634590474,7.684640044,1.004343689,1400
55673,7.608010722,0.040280842,7.528642469,7.581363635,7.608225906,7.635222141,7.685696633,1.004290571,1500
55660,7.614330968,0.043365404,7.528756273,7.585442409,7.614269432,7.643671634,7.698764852,1.003760997,1700
55649,7.619498941,0.045349637,7.530076878,7.589413977,7.619488027,7.65000784,7.707842304,1.003711106,1700
55644,7.621834052,0.046261184,7.53029496,7.591227136,7.621866507,7.653084901,7.711509338,1.003654588,1800
55628,7.629005683,0.048502031,7.533007144,7.596507101,7.629451449,7.661698381,7.724869132,1.003675032,1800
55622,7.631795425,0.049010693,7.534635854,7.598870407,7.631797558,7.664793554,7.727859335,1.00346936,1900
55619,7.633090415,0.049269396,7.53521571,7.599922021,7.632836249,7.666477961,7.72958141,1.003378823,2000
55607,7.63846384,0.050344193,7.538420356,7.605054492,7.638702074,7.672338699,7.736943232,1.003532614,1900
55594,7.644160806,0.050977055,7.543035824,7.610420929,7.644455135,7.678657541,7.743555396,1.003552634,1800
55589,7.646425389,0.051062363,7.545390925,7.612528885,7.646617769,7.680786134,7.746140907,1.003479713,1900
55560,7.659544181,0.050928189,7.559080502,7.625304992,7.659877336,7.694113301,7.75891397,1.003456969,1900
55553,7.662676702,0.050596636,7.563280772,7.628644193,7.663003585,7.696792658,7.761276614,1.003365776,2000
55550,7.664061137,0.050361759,7.565638938,7.630183032,7.664304576,7.698027782,7.762834819,1.003343274,2000
55520,7.677458864,0.047453275,7.583677797,7.645640835,7.677827364,7.709576053,7.769935122,1.003322083,2000
55485,7.692968845,0.039874226,7.613470367,7.666349637,7.693144569,7.719494918,7.770936652,1.003918527,1600
55450,7.70789622,0.025588903,7.656581777,7.691048685,7.70838215,7.725074608,7.757242702,1.009620208,580
55448,7.713712274,0.024992064,7.662900911,7.697153593,7.714180213,7.730810351,7.761695664,1.009946025,560
55411,7.709649211,0.040765068,7.62923877,7.682074361,7.70993285,7.737255164,7.788946757,1.004366926,1400
55376,7.705844506,0.048973807,7.609579982,7.67296459,7.705791872,7.738786603,7.800923661,1.003320225,2000
55345,7.702208703,0.053367003,7.59691865,7.666502992,7.702785477,7.738147753,7.806814164,1.002927429,2400
55332,7.700775791,0.054453036,7.593566404,7.664121434,7.700787234,7.737682474,7.807535335,1.003090188,2200
55257,7.691449903,0.054568647,7.583867608,7.654597254,7.691675594,7.727814278,7.79803335,1.003397995,2000
55197,7.683176967,0.047452803,7.589983032,7.650997293,7.683426317,7.715030907,7.775966179,1.003502159,1900
55138,7.674041944,0.028207516,7.616373282,7.655285312,7.675087726,7.693513833,7.727011627,1.00932149,600
55079,7.681088341,0.04696883,7.588322546,7.649540741,7.681312353,7.713154478,7.771738107,1.003450778,1900
55021,7.686618082,0.053649761,7.579506309,7.650953609,7.686838978,7.722706224,7.791094267,1.003345556,2000
55011,7.687789216,0.054030422,7.581069481,7.652013092,7.688119282,7.724142293,7.793368263,1.003253036,2100
54963,7.692124571,0.053454119,7.586165758,7.655978483,7.692757961,7.728093875,7.796188556,1.003005691,2300
54936,7.69418954,0.051008477,7.593614594,7.660110426,7.69430414,7.728442326,7.793124449,1.003762405,1700
54916,7.695882156,0.048224356,7.601152883,7.663906757,7.696106941,7.728129728,7.789851273,1.003894659,1600
54895,7.697403865,0.043651522,7.611070457,7.668167587,7.697706997,7.726918619,7.781935117,1.004609286,1300
54865,7.699503686,0.034033108,7.632022809,7.676867544,7.699969114,7.722509394,7.765964134,1.006617855,870
54853,7.700490133,0.028435846,7.643082518,7.681552159,7.70105062,7.719945647,7.754517112,1.008488704,660
54777,7.703199363,0.052063618,7.599475416,7.66807618,7.70342756,7.738853347,7.802659218,1.003966471,1600
54769,7.703504877,0.053401322,7.596771,7.6675384,7.703767185,7.740193654,7.807288142,1.003874234,1700
54696,7.70512658,0.061409612,7.583899462,7.663735807,7.705745129,7.746804498,7.823654047,1.004645942,1300
54684,7.705303423,0.061995425,7.584067764,7.663722414,7.705580609,7.747267027,7.825296702,1.00473063,1300
54683,7.705316646,0.061947057,7.583463593,7.663879275,7.705673808,7.747226061,7.825453086,1.004698116,1300
54660,7.705947807,0.063038885,7.581769037,7.663642586,7.705878916,7.749195151,7.82782014,1.004432001,1400
54644,7.706271248,0.063335243,7.581807655,7.663654283,7.706273015,7.749256776,7.828853094,1.004259316,1500
54620,7.706805971,0.063058815,7.582378661,7.663958135,7.707245709,7.749533248,7.830383502,1.004291846,1500
54604,7.706982735,0.062043588,7.585589241,7.665307778,7.707036732,7.749064982,7.828325844,1.004286204,1500
54603,7.706964406,0.061932553,7.585215644,7.665383679,7.706895415,7.748761718,7.827152668,1.004305866,1400
54579,7.707105413,0.060419657,7.588434551,7.666375539,7.707459104,7.748038394,7.824569443,1.003955449,1600
54563,7.707276962,0.059170104,7.590612422,7.667266715,7.707538797,7.747474841,7.822167676,1.003671487,1800
54535,7.707566328,0.05606352,7.596487648,7.670549132,7.708160685,7.745567329,7.816273924,1.004183034,1500
54525,7.707486418,0.054599674,7.598365613,7.671190255,7.70792519,7.744595513,7.813169564,1.004136272,1500
54523,7.707443456,0.054287478,7.598602883,7.671341645,7.707810718,7.744137416,7.813445594,1.004163524,1500
54499,7.707496172,0.04987812,7.608913088,7.674425573,7.707899804,7.741001812,7.803749776,1.004621832,1300
54483,7.707462837,0.046120763,7.615424148,7.676774844,7.707683058,7.738337792,7.797648235,1.004606875,1300
54458,7.707435809,0.038690291,7.628660642,7.682050573,7.707994399,7.733721591,7.782167573,1.005545962,1100
54444,7.707301461,0.033364773,7.639579114,7.685466934,7.708244453,7.730061815,7.77014579,1.006522899,890
54440,7.707294752,0.0314595,7.6438069,7.686788443,7.708169031,7.728568139,7.766649674,1.006641267,870
54413,7.711022041,0.041626704,7.627974612,7.683439511,7.711602052,7.739273796,7.792135574,1.005128128,1200
54355,7.7194037,0.053559391,7.613019841,7.68349927,7.719906798,7.755996813,7.823078731,1.003575759,1800
54328,7.72324641,0.056643069,7.6100193,7.685949119,7.723619596,7.761275431,7.833622435,1.003384283,2000
54292,7.727826049,0.058800629,7.611415676,7.688706923,7.727961328,7.767458256,7.842031322,1.002929507,2400
54283,7.729005865,0.059073976,7.611544497,7.689590111,7.729152702,7.768808461,7.84349909,1.002786881,2600
54266,7.731365539,0.059261966,7.614499517,7.691876727,7.731674612,7.771497996,7.846296951,1.002940902,2400
54265,7.731517285,0.059282874,7.61430341,7.691895802,7.731633268,7.771758893,7.845976806,1.002909851,2400
54251,7.733126956,0.059216134,7.616210538,7.693579129,7.733253766,7.773395927,7.848316503,1.002839814,2500
54233,7.735424887,0.058734681,7.619722677,7.696327183,7.735728841,7.775120178,7.850464662,1.00290276,2400
54211,7.738325231,0.057428174,7.623806187,7.700089407,7.73876909,7.776856485,7.849672574,1.003176628,2100
54197,7.739784016,0.056310415,7.628154854,7.702013103,7.739987819,7.777794235,7.849318797,1.003370394,2000
54188,7.740911018,0.055243785,7.631133742,7.703458067,7.741349674,7.778036472,7.848357775,1.003499825,1900
54170,7.743047269,0.053046727,7.637567752,7.707771897,7.743359525,7.779260822,7.845886377,1.003833301,1700
54157,7.744825674,0.050819663,7.643177151,7.71069766,7.74527755,7.779068765,7.842903352,1.003671875,1800
54134,7.747991621,0.04601704,7.657154755,7.716771104,7.74846396,7.779165694,7.838355536,1.003782968,1700
54125,7.748932822,0.043958919,7.663211486,7.719509192,7.749081746,7.778778386,7.834572798,1.003935472,1600
54116,7.750014912,0.041523809,7.667975318,7.722299541,7.750424571,7.777968259,7.83085757,1.004287509,1500
54107,7.751082215,0.038470224,7.674725445,7.725461357,7.750994217,7.777072647,7.826282526,1.004798459,1300
54098,7.752412767,0.035038156,7.682822877,7.729007108,7.75251982,7.776115688,7.820426025,1.005509528,1100
54089,7.753573308,0.030975375,7.691320677,7.732890686,7.754086937,7.774795653,7.812662327,1.006573004,880
54080,7.754682568,0.026048508,7.701960481,7.737496059,7.755213203,7.772617775,7.803881096,1.008122708,690
54067,7.747561076,0.026600873,7.693943252,7.730100985,7.748036988,7.765652846,7.798109335,1.008404935,670
54062,7.744892509,0.025319312,7.693847782,7.728205059,7.745424755,7.761958525,7.793513257,1.00962707,580
54060,7.743822499,0.024506758,7.694450517,7.727744696,7.744341175,7.760370266,7.790292332,1.010376999,530
54054,7.723777149,0.022586248,7.677632756,7.708800368,7.724393895,7.739242947,7.766711922,1.012144629,450
54053,7.717376075,0.022208636,7.671914584,7.702782891,7.71795406,7.732713854,7.759381234,1.012682473,430
54052,7.709091591,0.022024057,7.664149945,7.694518003,7.709786321,7.723995076,7.751152378,1.012732121,430
54051,7.703800163,0.022011925,7.658869103,7.689123324,7.704529745,7.718820735,7.745530808,1.01267084,430
54050,7.699261523,0.022038499,7.654448721,7.684865201,7.699875251,7.714284626,7.740972978,1.012622621,430
54048,7.68263021,0.022271159,7.63714775,7.667869787,7.683368578,7.697900853,7.724781809,1.012401274,440
54045,7.655244738,0.022773357,7.60896466,7.640268898,7.655818143,7.67088299,7.698049407,1.012211809,450
54044,7.646137872,0.022714988,7.599911883,7.631322637,7.646704871,7.661866744,7.688698567,1.011999145,450
54042,7.638759839,0.023540659,7.591025536,7.623254939,7.639301847,7.654950646,7.683458055,1.011479052,480
54038,7.624010405,0.024331308,7.575198339,7.607809406,7.624595797,7.640783229,7.669832064,1.010862296,510
54035,7.62703232,0.025893186,7.574907406,7.60973228,7.627384496,7.644897545,7.676647346,1.009812691,560
54032,7.629959119,0.027022833,7.57603936,7.611875404,7.630247096,7.648422978,7.681407022,1.008937326,620
54029,7.633012998,0.027926929,7.577664139,7.614369664,7.633325669,7.65221351,7.687014931,1.008645943,650
54024,7.63797147,0.028979078,7.580210957,7.61867195,7.638297802,7.657952732,7.693605453,1.008867257,630
54021,7.640979496,0.029302206,7.582562652,7.621330193,7.641479338,7.661147158,7.696783893,1.009556055,580
54018,7.644038458,0.029417235,7.585112559,7.624364462,7.644655793,7.664178903,7.699855574,1.008987798,620
54010,7.651870984,0.028918894,7.593451219,7.632686172,7.65232915,7.671712166,7.7068089,1.009369136,590
54008,7.653926714,0.02859807,7.596163272,7.63504332,7.654347501,7.673835296,7.708513158,1.009529262,580
54007,7.655250744,0.028875112,7.597281767,7.636253572,7.655716579,7.675143811,7.710679141,1.009387163,590
54004,7.659299079,0.029698016,7.599371665,7.639543069,7.659721804,7.679525658,7.716154443,1.008992774,620
54000,7.664612363,0.030374424,7.604043943,7.644454209,7.665126237,7.685374,7.722569144,1.008191831,690
53998,7.667227114,0.030695316,7.605667343,7.646823738,7.667675237,7.688367967,7.726499202,1.008087024,700
53991,7.676461041,0.031017691,7.615530245,7.655706512,7.676669494,7.697594157,7.736002638,1.007943586,710
53972,7.701287822,0.027375844,7.645788237,7.683090186,7.701853961,7.719771189,7.753568243,1.00996517,550
53969,7.705251397,0.02613456,7.652367489,7.687948733,7.705827032,7.723065726,7.755068128,1.010707552,510
53965,7.696186582,0.026471817,7.642634335,7.678857295,7.696852862,7.714180281,7.746929833,1.010299048,540
53963,7.691599002,0.026351346,7.638242407,7.674345039,7.692282831,7.709591806,7.741990861,1.00998913,550
53946,7.688885918,0.035592804,7.617082005,7.665533106,7.689394648,7.712968077,7.757680518,1.006313267,920
53936,7.686989091,0.039767791,7.607380004,7.660526676,7.687564774,7.713748169,7.76379082,1.006008929,970
53926,7.685194636,0.043180785,7.598485105,7.656498176,7.685967945,7.714295256,7.768256898,1.005182333,1200
53914,7.683073554,0.046774515,7.590331492,7.651546904,7.683814933,7.715041911,7.772578211,1.005126521,1200
53903,7.681261235,0.049943214,7.582377543,7.647666053,7.681580503,7.715075478,7.777622054,1.00490392,1200
53901,7.680987762,0.050487831,7.580999905,7.646939222,7.681256878,7.715350379,7.778881449,1.004896595,1200
53891,7.679294283,0.053051182,7.573813276,7.643223658,7.67982154,7.715909086,7.780742094,1.004761302,1300
53871,7.675839799,0.057540763,7.561750276,7.637368164,7.676204968,7.715330374,7.787623912,1.004780395,1300
53862,7.674305097,0.05962987,7.556054073,7.633997126,7.674994961,7.714948793,7.789924973,1.004795896,1300
53837,7.669981014,0.06392592,7.542967479,7.627063963,7.670563084,7.713895596,7.792766012,1.004986727,1200
53832,7.669036367,0.064805995,7.538800663,7.625654131,7.669758615,7.713689991,7.793364214,1.004824171,1300
53819,7.666608992,0.066733387,7.533839137,7.621908579,7.667636588,7.712042707,7.794875065,1.004965075,1200
53680,7.638756357,0.080654123,7.47777767,7.584454881,7.640456731,7.694410039,7.791796687,1.005906743,990
53673,7.637058731,0.081112713,7.47362211,7.58273928,7.639007857,7.692674295,7.790349611,1.005902521,990
53667,7.635628261,0.081536262,7.472763785,7.58085247,7.637756714,7.691835672,7.789500317,1.005811419,1000
53652,7.63236502,0.081978609,7.469455326,7.5772505,7.634619182,7.689297668,7.786410862,1.006087615,960
53646,7.631016558,0.082328623,7.466870529,7.574970216,7.633271651,7.688332507,7.78574228,1.00594807,980
53613,7.623160969,0.083168932,7.455723674,7.567263303,7.625141431,7.681299296,7.779751645,1.007006839,820
53605,7.621124241,0.083212688,7.453667826,7.565250551,7.622798911,7.679542379,7.775854451,1.006917705,830
53590,7.617446295,0.083638065,7.448772515,7.562002726,7.619239498,7.675789606,7.774017404,1.006955521,820
53572,7.613095351,0.084150558,7.443744068,7.556983915,7.615343637,7.671855413,7.771449072,1.007075179,810
53555,7.60894405,0.084545727,7.438904933,7.552201866,7.611481918,7.667635325,7.767275709,1.006837186,840
53551,7.607965535,0.084587647,7.437805568,7.550933413,7.610398986,7.666835021,7.765644316,1.006726601,860
53546,7.606631098,0.084567165,7.436600817,7.54966727,7.608796023,7.665467152,7.765212257,1.006855223,840
53542,7.605506615,0.084522803,7.435422969,7.548501855,7.608020706,7.664581944,7.763920031,1.006972831,820
53538,7.604417486,0.08439218,7.435275227,7.547817849,7.606906189,7.663101496,7.762177686,1.006785948,850
53534,7.603329624,0.084308303,7.434087211,7.546110335,7.606198041,7.661849227,7.760160316,1.006746712,850
53525,7.600857746,0.084293603,7.43016513,7.544173538,7.603989062,7.659297433,7.757920118,1.006699295,860
53513,7.597601715,0.084234826,7.427807553,7.540661598,7.600098877,7.656596418,7.756665258,1.006640503,870
53504,7.595309011,0.084309849,7.424964227,7.538780635,7.597768951,7.653770066,7.754435398,1.006903022,830
53494,7.592589828,0.083988588,7.422379892,7.536632859,7.595160326,7.651040232,7.750780752,1.007139502,800
53483,7.589389283,0.08373961,7.419340206,7.533409376,7.591798883,7.647691255,7.747455625,1.007141944,800
53473,7.586548685,0.083374799,7.417999609,7.531060736,7.588754907,7.643765089,7.743975846,1.006866248,840
53464,7.583921416,0.082913247,7.416147829,7.529005795,7.586356069,7.640938968,7.740488844,1.006751496,850
53453,7.580837453,0.082510476,7.413910415,7.526190617,7.582895859,7.637811321,7.736805372,1.006767861,850
53443,7.577991903,0.082023837,7.411768132,7.523361237,7.580451296,7.634576881,7.733282663,1.006800353,840
53434,7.575460535,0.081344352,7.411463724,7.521292904,7.577636811,7.631946017,7.729137759,1.0068269,840
53422,7.571738749,0.080552244,7.408966492,7.518354043,7.573543869,7.627370317,7.72318711,1.00660691,870
53413,7.569116091,0.080092678,7.407842324,7.515518109,7.571180757,7.623848265,7.720544133,1.006669153,860
53404,7.566266647,0.079399236,7.406063467,7.513584894,7.567944085,7.620582394,7.716755001,1.006641465,870
53385,7.560353612,0.077882053,7.403131001,7.508188306,7.562190951,7.613899711,7.708430364,1.006690927,860
53343,7.546111291,0.073159943,7.398981304,7.496954052,7.547424907,7.596424131,7.685173507,1.007119802,800
53304,7.531871716,0.067400409,7.397598979,7.486381097,7.532639597,7.57787353,7.661861574,1.006236917,930
53262,7.515393452,0.059280913,7.396800709,7.475682245,7.516141236,7.556326183,7.628455957,1.007014578,820
53229,7.501671864,0.050482287,7.399124351,7.468191992,7.50267621,7.536235678,7.597502105,1.007404687,770
53200,7.488908396,0.040231671,7.404892408,7.462642652,7.49111571,7.516927928,7.563019301,1.009953621,560
53162,7.504049495,0.054243753,7.394223461,7.468257151,7.504996932,7.541304538,7.606990526,1.006446376,900
53123,7.518341079,0.064658779,7.387566924,7.475513125,7.520008257,7.562864687,7.641552497,1.005721815,1000
53084,7.5318291,0.07304014,7.384623525,7.483271606,7.533437756,7.582361201,7.669685727,1.004886605,1200
