age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55796,0.002016171,0.000100152,0.001820419,0.001948506,0.002016263,0.002084056,0.002212263,1.001017674,27000
55794,0.002017606,9.98E-05,0.001822551,0.001950624,0.002017025,0.002085354,0.002211818,1.00096716,27000
55788,0.002294414,0.000106315,0.002084692,0.002222517,0.002294765,0.002366899,0.002503047,1.00089067,27000
55781,0.002309618,0.000108294,0.002096841,0.002237197,0.002308935,0.002382924,0.00252261,1.00100825,27000
55776,0.002292917,0.000109842,0.002077807,0.002217594,0.002292551,0.002367619,0.002508809,1.001105131,18000
55774,0.002287953,0.000110555,0.002070647,0.002212638,0.002287637,0.002363967,0.002504613,1.000996165,27000
55772,0.002283092,0.000111928,0.002064668,0.002206758,0.002282859,0.002359329,0.00250535,1.001107354,18000
55765,0.002261122,0.00011294,0.002038495,0.002183982,0.002261146,0.002338769,0.002483783,1.000959411,27000
55761,0.002250618,0.000113956,0.002027203,0.002172503,0.002250407,0.002329192,0.002473568,1.000990017,27000
55759,0.0022454,0.000113909,0.002021532,0.002166306,0.002245988,0.002323452,0.002470431,1.0009425,27000
55753,0.002227945,0.000114509,0.002001726,0.00214784,0.002228979,0.00230755,0.002451034,1.000961997,27000
55749,0.002222086,0.000115989,0.001993714,0.002142196,0.002221484,0.002303743,0.002450109,1.001125231,17000
55741,0.002194747,0.000117266,0.001963003,0.002114292,0.002194503,0.002276276,0.002422578,1.0010246,26000
55739,0.002182324,0.000117894,0.001947977,0.002101802,0.00218312,0.002263911,0.002411834,1.001043812,24000
55734,0.002151752,0.000116958,0.001921206,0.002073373,0.002152116,0.002230556,0.002381846,1.001009348,27000
55732,0.002138833,0.000116363,0.001909951,0.002059515,0.002138852,0.002217581,0.002369382,1.000891043,27000
55722,0.002063983,0.000110488,0.001845582,0.001990747,0.002063914,0.002138741,0.002280524,1.001092267,19000
55715,0.002074001,0.000114605,0.001846125,0.001996362,0.002074247,0.002151383,0.002297543,1.001121517,17000
55712,0.002078476,0.000115026,0.001852246,0.002001114,0.002078499,0.002155598,0.00230467,1.000955304,27000
55710,0.002078933,0.000114779,0.001852777,0.002001216,0.002079368,0.002156106,0.002305539,1.000950415,27000
55708,0.002076824,0.000115205,0.001852185,0.001999195,0.00207594,0.002154249,0.002305788,1.001101193,19000
55698,0.002075924,0.000115598,0.001847783,0.001997579,0.002077231,0.00215319,0.002301314,1.001041331,24000
55697,0.002073584,0.000115318,0.001846591,0.001995456,0.002074034,0.002152363,0.002296308,1.001042317,24000
55686,0.002072985,0.000115123,0.001846111,0.001994872,0.002073892,0.002150801,0.002298515,1.000947345,27000
55679,0.002072292,0.00011562,0.001842477,0.001994545,0.002072375,0.002150993,0.002296593,1.00105314,23000
55674,0.002071227,0.000114164,0.001848367,0.001994496,0.002071861,0.002147684,0.002295379,1.001049038,23000
55673,0.002072211,0.000113441,0.001850976,0.001994612,0.00207306,0.002148539,0.00229465,1.001068312,21000
55660,0.002070211,0.00011507,0.001847292,0.001992605,0.002068687,0.002147794,0.002297722,1.000920663,27000
55649,0.002069515,0.000114452,0.001846974,0.001991445,0.002068875,0.002147191,0.002295405,1.000906779,27000
55644,0.002070424,0.000114871,0.001842888,0.001993576,0.002071005,0.002146533,0.002298188,1.000980726,27000
55628,0.002068763,0.000113895,0.001844151,0.001992064,0.002070081,0.002146573,0.002290472,1.001044912,23000
55622,0.002067932,0.0001139,0.001844586,0.001991535,0.002067859,0.002144464,0.002291802,1.000986669,27000
55619,0.002066699,0.000115611,0.001838574,0.001988737,0.00206709,0.002144058,0.002294714,1.00119777,14000
55607,0.002065892,0.000114488,0.00184045,0.001988713,0.002065098,0.00214373,0.00228943,1.000982074,27000
55594,0.002064513,0.000114131,0.00184034,0.001988215,0.002063285,0.002141102,0.002288702,1.001238397,12000
55589,0.002065333,0.000114036,0.001839163,0.001988734,0.002065298,0.002142965,0.002287936,1.001040824,24000
55560,0.002063373,0.00011445,0.001838409,0.001987169,0.002063551,0.002139794,0.002288783,1.000969303,27000
55553,0.002062383,0.000114543,0.001839191,0.001985439,0.002062231,0.002139489,0.002287177,1.000923064,27000
55550,0.002061633,0.000114809,0.00183904,0.001983115,0.00206109,0.00213882,0.002289954,1.000918087,27000
55520,0.002060268,0.000114284,0.001837005,0.00198389,0.002059634,0.002137742,0.002287065,1.000979586,27000
55485,0.002057829,0.000113777,0.001835455,0.001981529,0.002058073,0.002134706,0.002281642,1.001341909,9800
55450,0.002054746,0.000113884,0.001831513,0.001977729,0.002054563,0.002132149,0.002280412,1.000908373,27000
55448,0.002053334,0.000113769,0.001829645,0.001976767,0.002053314,0.002130247,0.002277773,1.000968609,27000
55411,0.002051859,0.000113628,0.001827312,0.001975645,0.002051971,0.002128998,0.002274955,1.000977986,27000
55376,0.002047479,0.000113744,0.001823539,0.001970605,0.002047884,0.002124977,0.002269793,1.00107255,21000
55345,0.002045545,0.000113815,0.001820354,0.001968735,0.002045807,0.002122742,0.002266539,1.001129021,17000
55332,0.002044593,0.000112807,0.00182155,0.001969624,0.00204376,0.00212047,0.002269466,1.001000985,27000
55257,0.002039979,0.000112615,0.00181635,0.00196408,0.002040323,0.002116366,0.00225939,1.000891679,27000
55197,0.002036172,0.000111627,0.001816239,0.001959886,0.002036792,0.002111096,0.002255371,1.001068927,21000
55138,0.002035967,0.000111317,0.001819615,0.001960689,0.002035617,0.00211118,0.002254915,1.000911428,27000
55079,0.002037023,0.000111337,0.001817983,0.001961863,0.002036852,0.002113332,0.002254648,1.000936226,27000
55021,0.002036968,0.000110219,0.001820398,0.001962529,0.002036527,0.00211189,0.002252554,1.000973483,27000
55011,0.002038011,0.000110327,0.001819757,0.001964148,0.002037875,0.002113019,0.002252671,1.000957073,27000
54963,0.002038931,0.000110662,0.001819718,0.001963888,0.002038466,0.002114329,0.002253659,1.001062998,22000
54936,0.002038899,0.000109784,0.001822113,0.00196445,0.00203837,0.002112887,0.002255722,1.001038379,24000
54916,0.002040601,0.000110478,0.001824011,0.001965118,0.002040681,0.002116092,0.002256061,1.001017147,27000
54895,0.002041636,0.000109714,0.001827521,0.001966888,0.002041795,0.002116949,0.002257316,1.001171664,15000
54865,0.002041938,0.000110045,0.001823215,0.001967786,0.002042572,0.002117332,0.002256247,1.001191206,14000
54853,0.002042495,0.000109166,0.001826986,0.001968237,0.002042685,0.002117271,0.002254332,1.001073514,21000
54777,0.002044844,0.000109569,0.001829404,0.001970496,0.002044848,0.002119619,0.002257433,1.000963264,27000
54769,0.002045013,0.000109626,0.001831712,0.001970281,0.00204507,0.002119355,0.002260824,1.001008133,27000
54696,0.002045465,0.000109108,0.001831217,0.001970168,0.002046029,0.002120611,0.00225809,1.000966909,27000
54684,0.00204571,0.000108826,0.001830317,0.001972225,0.002046002,0.002119644,0.002259353,1.001192901,14000
54683,0.002045612,0.000109136,0.001829445,0.001971792,0.002045749,0.002120229,0.002260113,1.000976627,27000
54660,0.002045284,0.000108668,0.001831742,0.001971802,0.00204457,0.002120376,0.002257786,1.001062883,22000
54644,0.002046851,0.000108654,0.001833451,0.001974174,0.002045848,0.002121536,0.002259492,1.001048861,23000
54620,0.002047249,0.000108042,0.001832844,0.001973955,0.002048135,0.002121019,0.002257588,1.000888664,27000
54604,0.002048714,0.000107839,0.001835352,0.001975333,0.002049252,0.002122816,0.002260415,1.001019781,27000
54603,0.002048987,0.000108697,0.001833793,0.001976051,0.002049116,0.002122635,0.002262215,1.001114243,18000
54579,0.002048787,0.000108338,0.001835726,0.001975117,0.002047731,0.00212239,0.002262161,1.001004147,27000
54563,0.002048818,0.000107647,0.001836456,0.001975912,0.002049237,0.002121289,0.00226149,1.000994831,27000
54535,0.002050173,0.00010738,0.001840157,0.001977001,0.002050574,0.002123264,0.002261744,1.001129688,17000
54525,0.002050449,0.000107247,0.001839938,0.001977271,0.002050296,0.002123618,0.002261808,1.00094543,27000
54523,0.0020502,0.000108602,0.001838014,0.001976992,0.002049489,0.002123576,0.002267297,1.001088855,19000
54499,0.00205146,0.000107638,0.001840377,0.0019788,0.002051464,0.002124472,0.002264773,1.000980273,27000
54483,0.002053148,0.000107645,0.001839613,0.001979644,0.002053352,0.002127041,0.002263512,1.000993644,27000
54458,0.002052126,0.000107319,0.001842094,0.001978053,0.002051738,0.002125636,0.002262658,1.001039359,24000
54444,0.002053042,0.000107264,0.001843672,0.001979306,0.002053603,0.002124837,0.002264535,1.001023226,26000
54440,0.002052914,0.000106682,0.001844079,0.001980037,0.002053556,0.002125909,0.002262396,1.000921641,27000
54413,0.002053655,0.000105521,0.001846055,0.00198183,0.002053815,0.002125835,0.00226016,1.000914734,27000
54355,0.002055149,0.000105759,0.001847644,0.001982721,0.002056098,0.002128009,0.002262678,1.000895541,27000
54328,0.002056749,0.000105499,0.001850139,0.001984903,0.002056137,0.002127644,0.002265298,1.000920929,27000
54292,0.002056156,0.000105899,0.001847495,0.001983856,0.002056955,0.002128917,0.002264815,1.000950318,27000
54283,0.00205855,0.000105988,0.00184962,0.001986817,0.002058068,0.002131189,0.002265503,1.001040075,24000
54266,0.002058826,0.000105277,0.001852829,0.001986531,0.002058671,0.002130942,0.002265001,1.001203265,13000
54265,0.002058057,0.00010602,0.001848746,0.001986107,0.002058295,0.002129373,0.002266466,1.000987186,27000
54251,0.002058859,0.000106255,0.001851259,0.001986328,0.002059478,0.002131142,0.002267773,1.001109548,18000
54233,0.002059055,0.000105215,0.001852958,0.00198707,0.002058696,0.002130644,0.002267363,1.000951879,27000
54211,0.002058929,0.000105213,0.001852861,0.001986937,0.002058952,0.002131463,0.002264895,1.001108821,18000
54197,0.002058725,0.000104628,0.001853967,0.001987447,0.002058064,0.002130024,0.002265521,1.000921576,27000
54188,0.002060165,0.00010461,0.001853857,0.001988624,0.00206073,0.0021316,0.002264756,1.001004246,27000
54170,0.002060202,0.000104815,0.001855179,0.00198742,0.00206107,0.002131755,0.002266869,1.001002167,27000
54157,0.002061161,0.000104076,0.001857585,0.001988701,0.002061576,0.002132563,0.002265055,1.001072856,21000
54134,0.002061956,0.000104489,0.001856109,0.001990492,0.002062352,0.002133716,0.002267782,1.001084436,20000
54125,0.002062031,0.000103741,0.00185914,0.001991231,0.002061503,0.002133094,0.002266752,1.000962169,27000
54116,0.002061714,0.000104537,0.001855148,0.001990805,0.002062406,0.00213375,0.002266866,1.001004159,27000
54107,0.002062008,0.000104516,0.001857463,0.001990306,0.002061216,0.002132374,0.002269611,1.001033563,25000
54098,0.002063506,0.000103739,0.001861191,0.001991927,0.002062996,0.002135074,0.002265486,1.000998327,27000
54089,0.002064107,0.000103554,0.001859269,0.001993718,0.002063871,0.002134641,0.002268576,1.000910603,27000
54080,0.002063795,0.000104172,0.001858331,0.001992447,0.002064589,0.002135928,0.002265216,1.001093032,19000
54067,0.002064583,0.000104325,0.001858113,0.001993753,0.002063756,0.002135707,0.002269645,1.001028425,25000
54062,0.002065822,0.000104276,0.001862175,0.001994755,0.00206514,0.002137205,0.002271555,1.001067637,21000
54060,0.00206447,0.000103993,0.001860543,0.00199295,0.002063853,0.002135876,0.002268687,1.000944331,27000
54054,0.00206966,0.000104071,0.001866012,0.001997844,0.002069954,0.002140935,0.002273138,1.00098655,27000
54053,0.002075111,0.00010306,0.001873776,0.002004485,0.002074966,0.002145444,0.00227883,1.000946928,27000
54052,0.002080511,0.000104254,0.001874917,0.002010157,0.002081032,0.002151776,0.002284546,1.001107176,18000
54051,0.002087116,0.000104293,0.001879837,0.002015912,0.002086861,0.002159243,0.002290513,1.001287001,11000
54050,0.00209427,0.00010435,0.001889454,0.002022845,0.002094078,0.00216503,0.002298346,1.00095566,27000
54048,0.002109839,0.000103764,0.001902504,0.002039271,0.002108847,0.002181587,0.002312391,1.000886159,27000
54045,0.00213463,0.000104271,0.001929634,0.00206289,0.002134383,0.002205479,0.002341236,1.000943287,27000
54044,0.00214355,0.000103649,0.001942191,0.002071617,0.002143655,0.002214419,0.002348206,1.00112453,17000
54042,0.002160829,0.000103098,0.001958969,0.002090125,0.002160229,0.002230641,0.002363529,1.000973266,27000
54038,0.00219767,0.000103926,0.001992558,0.00212676,0.002196755,0.002269024,0.002400491,1.000948841,27000
54035,0.002226421,0.000104374,0.002019645,0.00215479,0.002225628,0.002298292,0.002433372,1.000957258,27000
54032,0.002240206,0.00010365,0.002035872,0.002169782,0.002240217,0.00230992,0.002445336,1.000997844,27000
54029,0.002249366,0.0001044,0.002044111,0.002177924,0.002249622,0.002319684,0.0024549,1.000936071,27000
54024,0.002257118,0.000103861,0.002053372,0.002186173,0.002257435,0.002328554,0.00245965,1.000921952,27000
54021,0.00225898,0.000103126,0.002056767,0.00218864,0.002258863,0.002329746,0.002462772,1.001076746,20000
54018,0.002260478,0.000103268,0.002059447,0.002189473,0.002259781,0.002330317,0.002463727,1.000983675,27000
54010,0.002254995,0.000103211,0.002053031,0.002184009,0.002255069,0.00232624,0.002457038,1.000992107,27000
54008,0.002253372,0.00010392,0.002050187,0.002181206,0.002252637,0.002324817,0.002458254,1.000960817,27000
54007,0.00225177,0.000103715,0.002048308,0.002180596,0.002252431,0.002322136,0.002456706,1.001098415,19000
54004,0.00224809,0.000103176,0.002045069,0.002177054,0.002248657,0.002319204,0.002450343,1.000962974,27000
54000,0.002242657,0.000104222,0.002035482,0.002171284,0.002243218,0.00231416,0.002447709,1.000975494,27000
53998,0.002241389,0.000103633,0.002037997,0.002170625,0.002240753,0.002312255,0.002444778,1.001003659,27000
53991,0.002232028,0.000103138,0.002028431,0.002161317,0.00223164,0.002303375,0.002434028,1.00099243,27000
53972,0.002203633,0.000103592,0.001998357,0.002133313,0.002203575,0.002273849,0.002407393,1.000914409,27000
53969,0.002200059,0.000103691,0.001998526,0.002129571,0.002199931,0.002271191,0.002401963,1.000968209,27000
53965,0.002193525,0.000103701,0.001990289,0.00212207,0.002193306,0.002264299,0.002398443,1.001128616,17000
53963,0.002189722,0.000103338,0.001984918,0.002119621,0.002189801,0.002260714,0.002392915,1.000952697,27000
53946,0.002168629,0.000104025,0.001965704,0.002097025,0.002169264,0.002240278,0.002372336,1.000977635,27000
53936,0.002156137,0.000104358,0.00195056,0.002084446,0.002155559,0.002227609,0.002360829,1.001019169,27000
53926,0.002146688,0.000104254,0.00193995,0.002075715,0.002146861,0.002217484,0.002351602,1.000967478,27000
53914,0.002131683,0.000103916,0.001925862,0.002060994,0.002131416,0.002202499,0.002336571,1.001020855,26000
53903,0.002118154,0.000104428,0.001910592,0.002047271,0.002118197,0.002189864,0.002321891,1.000881142,27000
53901,0.002116471,0.000103512,0.001913774,0.002045458,0.00211638,0.00218747,0.00231915,1.001113603,18000
53891,0.00211475,0.000104027,0.001912492,0.002043849,0.002114721,0.002186301,0.002319649,1.000899492,27000
53871,0.002116179,0.000104269,0.001912663,0.002044333,0.002116563,0.00218719,0.002319098,1.001032363,25000
53862,0.002116185,0.000103145,0.0019115,0.002045929,0.002116966,0.002186525,0.002318828,1.001073075,21000
53837,0.002116557,0.000103825,0.001912719,0.002046044,0.002116105,0.002186557,0.002322478,1.000961489,27000
53832,0.002117142,0.000103681,0.001914699,0.002045309,0.002117648,0.002188821,0.002320474,1.000881075,27000
53819,0.002116464,0.000104485,0.001910776,0.00204504,0.002116618,0.002188022,0.002320731,1.00120396,13000
53680,0.002120133,0.000104091,0.001914149,0.002049624,0.002120323,0.002191564,0.002324881,1.000942788,27000
53673,0.002119185,0.000103157,0.001916215,0.002048753,0.002119303,0.002190246,0.002321214,1.001114189,18000
53667,0.002120016,0.000104298,0.001914614,0.002047787,0.002120304,0.002191418,0.002325852,1.001179526,14000
53652,0.002120292,0.000103936,0.001914808,0.002048903,0.002120324,0.002191509,0.002324507,1.001025813,26000
53646,0.00212063,0.000104124,0.001916614,0.00204918,0.002120504,0.002191222,0.002326812,1.000975012,27000
53613,0.002120856,0.000103688,0.001919123,0.002049666,0.002120629,0.002192198,0.002325594,1.000993711,27000
53605,0.00212175,0.00010395,0.001917981,0.002050056,0.002122533,0.002192903,0.002325816,1.000919027,27000
53590,0.002121406,0.000104136,0.001918479,0.002049717,0.00212128,0.002193626,0.002324463,1.000973054,27000
53572,0.002121846,0.000104378,0.001917195,0.002050388,0.002121026,0.002194127,0.002325961,1.001024991,26000
53555,0.002121937,0.000104284,0.001917728,0.002050723,0.002122026,0.002193226,0.002325688,1.000930792,27000
53551,0.002122006,0.000104245,0.001918548,0.002050569,0.002122169,0.00219349,0.002328389,1.000885459,27000
53546,0.002121677,0.000103255,0.001918308,0.002051462,0.002121286,0.002192375,0.002324059,1.000998717,27000
53542,0.00212199,0.000102999,0.001917713,0.002051648,0.00212279,0.002192057,0.002321658,1.000954447,27000
53538,0.002122814,0.000103929,0.001916961,0.002052066,0.002123446,0.002193658,0.002326139,1.00101044,27000
53534,0.002120656,0.000103648,0.001918607,0.002049676,0.002120779,0.002191137,0.002324188,1.000994788,27000
53525,0.002120811,0.000103722,0.001915465,0.002050041,0.002121253,0.002191056,0.002323493,1.000912429,27000
53513,0.002123309,0.000104311,0.001916341,0.002052396,0.002123779,0.002194988,0.002326963,1.001007473,27000
53504,0.002123441,0.00010327,0.001919693,0.002052993,0.002123921,0.002193854,0.002324384,1.00102934,25000
53494,0.002122377,0.00010376,0.001917259,0.002051469,0.002122376,0.002193624,0.002325908,1.00103031,25000
53483,0.002124493,0.000104217,0.001920978,0.002052133,0.002125298,0.002196233,0.002328691,1.001058335,22000
53473,0.002122924,0.000104833,0.001914106,0.002052208,0.002123217,0.00219493,0.002329311,1.001083678,20000
53464,0.002123014,0.000103993,0.001920101,0.002051981,0.002122611,0.00219453,0.002327407,1.000959675,27000
53453,0.002124289,0.000103062,0.001921543,0.002052933,0.002124157,0.002194952,0.002328036,1.001060982,22000
53443,0.002123789,0.000104545,0.001916202,0.00205283,0.002123957,0.002195745,0.002331501,1.001049707,23000
53434,0.002123494,0.000104054,0.001917868,0.002052458,0.002123746,0.002194847,0.002328574,1.000882289,27000
53422,0.002124756,0.000103906,0.001919207,0.002053264,0.002124954,0.002195726,0.002328085,1.000935102,27000
53413,0.002123723,0.000104201,0.001920542,0.002052625,0.002122771,0.002195041,0.002330562,1.00112696,17000
53404,0.002125245,0.000103528,0.001921258,0.002054369,0.002124835,0.002195728,0.002331974,1.001089391,19000
53385,0.002124555,0.000104053,0.00191796,0.002053462,0.002123917,0.002196282,0.002329062,1.001045553,23000
53343,0.002125181,0.000103979,0.001920285,0.002053796,0.00212613,0.002196617,0.002327177,1.00135401,9600
53304,0.00212611,0.000103839,0.001921814,0.002054243,0.002126443,0.002197645,0.002328643,1.000945375,27000
53262,0.00212696,0.000103894,0.001921775,0.002055724,0.00212676,0.002197481,0.002330452,1.000974928,27000
53229,0.002126842,0.00010397,0.001923097,0.002054969,0.002127253,0.002198538,0.002329315,1.000928634,27000
53200,0.00212747,0.000104382,0.001921498,0.002055525,0.002127587,0.002200005,0.002333046,1.000942512,27000
53162,0.002128184,0.000104261,0.00192379,0.002055427,0.00212841,0.002199918,0.002331642,1.000994679,27000
53123,0.002128631,0.000104128,0.001925193,0.002057225,0.002128122,0.002199697,0.00233527,1.00102811,25000
53084,0.002128687,0.00010357,0.001923716,0.002057557,0.00212855,0.002199529,0.002331189,1.00093528,27000
