age,mean,sd,2.50%,25%,50%,75%,97.50%
54936,36.46521963,0.419551947,35.54109096,36.21452836,36.49724145,36.75564831,37.18601422
54916,37.34018586,0.525581791,36.22705883,37.01285268,37.36802825,37.6977058,38.29368497
54895,36.88704503,0.422238988,35.96026402,36.63932912,36.92335297,37.17438692,37.61979394
54865,37.06274109,0.518283959,35.95251321,36.73524619,37.09042651,37.41886607,38.00546833
54853,36.5822037,0.424988307,35.6358885,36.33230322,36.61813843,36.87479607,37.32063988
54777,36.48102777,0.854781403,34.76331926,35.90680646,36.47777685,37.06630621,38.14878556
54769,36.85832021,0.525336361,35.74473625,36.52498296,36.88069616,37.21755344,37.81199475
54696,36.82980419,0.430890817,35.87239208,36.57567129,36.86324505,37.12397041,37.57445675
54684,36.78643154,0.414795113,35.88058967,36.53948553,36.81971012,37.07173759,37.49691009
54683,36.51273493,0.438322571,35.56116043,36.24510414,36.54233153,36.81695032,37.28408363
54660,36.51695962,0.425496287,35.56939642,36.27042368,36.55175302,36.80913026,37.25840288
54644,36.42281056,0.42447745,35.49109182,36.16960788,36.45786656,36.7136624,37.15245339
54620,36.73464993,0.426673333,35.79688504,36.4785765,36.77574284,37.02663032,37.47077996
54604,36.87835931,0.43563194,35.9460826,36.61660182,36.90987443,37.1771369,37.64459828
54603,36.50086305,0.415961491,35.58248097,36.2554018,36.5355252,36.78579676,37.21699422
54579,37.50110029,0.433163785,36.53684555,37.24788017,37.53979963,37.79666549,38.24216552
54563,36.9951998,0.429125257,36.05899548,36.73969318,37.02822127,37.28825457,37.73849548
54535,37.32618398,0.433929988,36.36269755,37.07575806,37.36341268,37.61769767,38.08123447
54525,37.66622877,0.469332003,36.64166384,37.38098767,37.69979654,37.98728771,38.49551658
54523,38.01436887,0.431299185,37.05160462,37.76476726,38.05448731,38.30919905,38.75232765
54499,37.66913796,0.435472478,36.72509991,37.40548484,37.70834658,37.96723485,38.41806813
54483,37.99622296,0.961517168,36.08995026,37.35127336,37.99842258,38.64791039,39.87123201
54458,37.99475264,0.941438423,36.11311562,37.36559678,38.00162274,38.63499034,39.82069828
54444,37.10008604,0.490102452,36.05605911,36.79578142,37.12811203,37.43391376,37.98551353
54440,37.33600792,0.42787771,36.37306594,37.08874333,37.37493966,37.63154386,38.06386664
54413,37.62060141,0.433557644,36.65271372,37.36282772,37.66047257,37.91413694,38.37331715
54355,37.2220738,0.430825791,36.27616682,36.96646771,37.25490456,37.5189295,37.97156659
54328,37.79394355,1.055798167,35.68401251,37.10222891,37.78798534,38.51379516,39.84879192
54292,36.69336832,0.42759337,35.76002125,36.43799382,36.72616336,36.9894788,37.43545084
54283,37.02451806,0.781418593,35.4862367,36.50165941,37.03988785,37.55226541,38.54105409
54266,37.39829981,0.441154045,36.42786293,37.13538593,37.43219015,37.69604321,38.18141848
54265,37.23694264,0.42112444,36.29988624,36.98631015,37.27707299,37.52562844,37.96661251
54251,37.23188522,0.440135774,36.25189739,36.96904737,37.27201339,37.53375667,37.99234658
54233,37.67783184,0.922654768,35.86809002,37.07083225,37.68648335,38.30567384,39.452161
54211,37.31089099,0.430225654,36.35730991,37.05356041,37.34844137,37.61056151,38.05088208
54197,37.48150098,0.514089528,36.39749616,37.16132448,37.50626032,37.82676913,38.43148614
54188,37.82031113,0.434800374,36.84717706,37.55766917,37.85804318,38.12004915,38.56599057
54170,37.95652569,0.437015116,37.00085594,37.69573289,37.99385859,38.25801784,38.70549545
54157,38.02991564,0.883031632,36.26655228,37.43760946,38.04335118,38.62621457,39.71236584
54134,38.09446501,0.440568431,37.11274562,37.83349663,38.13253671,38.39628136,38.85531783
54125,37.58843767,0.432915326,36.63604419,37.330994,37.62795838,37.8850403,38.33697387
54116,37.77433802,0.429906545,36.80612869,37.53002561,37.81489483,38.0683067,38.50686527
54107,37.89131825,0.414817558,36.97099533,37.65247173,37.93072572,38.1757116,38.59496702
54098,37.1660127,0.423464949,36.2131842,36.91767612,37.20422189,37.45558048,37.8942432
54089,37.29206986,0.409296636,36.36827099,37.05561772,37.33431754,37.5744921,37.97283621
54080,37.6085435,0.417111882,36.67132423,37.37340636,37.64917746,37.88913676,38.32135931
54067,38.6294329,0.434122765,37.65848315,38.3751468,38.67367999,38.92563965,39.36963012
54062,38.38938933,0.426965193,37.42751393,38.14423528,38.43078038,38.67882537,39.11937534
54060,37.32130708,0.475766184,36.28194647,37.0360017,37.35658941,37.64131767,38.16301554
54054,37.25753029,0.503555619,36.1702398,36.95426382,37.29013362,37.59462209,38.16740112
54053,37.76527379,0.49468767,36.69882795,37.46061337,37.79561657,38.09934799,38.64459208
54052,37.54881864,0.499278134,36.46667018,37.24590844,37.5795851,37.88826947,38.43711018
54051,38.50429176,0.490095828,37.43566925,38.21115916,38.52880191,38.83865415,39.37786678
54050,38.58931134,0.49148814,37.52128629,38.28822218,38.61685817,38.92463568,39.46809747
54048,38.39819491,0.481816986,37.35119839,38.10423253,38.43473942,38.72701025,39.24742192
54045,39.31221581,0.428188124,38.355632,39.05917622,39.35306399,39.60654429,40.03772635
54044,39.09680307,0.44767429,38.10143188,38.8296095,39.13846253,39.40333105,39.87054461
54042,39.02923723,0.46832757,38.01174566,38.75283532,39.06076838,39.34841812,39.84552218
54038,38.3797205,0.411242644,37.44299661,38.14724923,38.42598245,38.66571421,39.06002285
54035,39.15306166,0.425501896,38.20411593,38.90858194,39.19332246,39.44520203,39.87357641
54032,38.79857949,0.534376135,37.67465206,38.45644708,38.82928276,39.16243603,39.78218169
54029,38.33523447,0.426777738,37.37486392,38.08634796,38.37881755,38.6252928,39.0516583
54024,38.55779093,0.42403323,37.6105379,38.31102866,38.60236479,38.852224,39.27049028
54021,38.15225159,0.423363033,37.20093629,37.90916509,38.18992393,38.44099417,38.88398003
54018,38.32775757,0.473291905,37.2965606,38.04126956,38.35562459,38.64732888,39.17459213
54010,38.09240943,0.418501731,37.17218432,37.84778984,38.13115474,38.38074807,38.80931821
54008,37.42930018,0.431706297,36.45755571,37.17323344,37.46995833,37.72659733,38.15892523
54007,37.60284378,0.417393123,36.65482275,37.36080416,37.64268212,37.89274809,38.30169904
54004,38.03148645,0.4240865,37.07466428,37.78888838,38.07081905,38.32193473,38.74358221
54000,38.09846009,0.421393081,37.15853138,37.85089074,38.13839998,38.38853597,38.81707364
53998,38.29116278,0.412303088,37.35418795,38.05915237,38.336514,38.57612348,38.98339828
53991,38.53537075,0.433313509,37.56793524,38.27706569,38.57230883,38.8356994,39.27452743
53972,39.93560795,0.441347048,38.9431861,39.67823405,39.97370603,40.24166698,40.68684178
53969,38.95915731,0.483130664,37.90203341,38.66799521,38.9938937,39.29377417,39.80493575
53965,39.14199063,0.431993756,38.1730638,38.89320847,39.18236302,39.43574486,39.88681505
53963,39.16743238,0.470884341,38.13577258,38.88317348,39.20219279,39.49152314,39.99028662
53946,38.50580967,0.44127778,37.51946142,38.2510826,38.54606587,38.81026027,39.25692927
53936,38.14139522,0.432590248,37.19634526,37.88569737,38.17705934,38.43555074,38.88052433
53926,37.70470118,0.428912327,36.75764363,37.44680212,37.73891432,37.99945283,38.4500144
53914,37.63017973,0.426924364,36.70894181,37.37695157,37.66534192,37.91898449,38.38210423
53903,37.62333136,0.420190035,36.69808347,37.37972864,37.66464353,37.90452782,38.35530768
53901,37.61245643,0.424383416,36.66790101,37.36150964,37.65153259,37.90116138,38.34490295
53891,37.43933083,0.436017897,36.48348509,37.18188325,37.47802918,37.73809768,38.18475585
53871,37.04970247,0.432292595,36.09683316,36.79483286,37.08336662,37.34298873,37.8071689
53862,37.06244152,0.833343705,35.38021447,36.5123432,37.07306536,37.62175284,38.66064744
53837,37.50093814,0.72633435,35.99908402,37.02431121,37.51312481,37.99638689,38.88191216
53832,37.6692978,0.433047813,36.7176801,37.41048076,37.70624418,37.96787379,38.4153306
53819,37.75565564,0.436380012,36.80122901,37.49801204,37.78892762,38.05424744,38.51435102
53680,38.88693217,0.529227509,37.76246472,38.55937777,38.91193697,39.24827519,39.8614849
53673,39.4542075,0.448409123,38.45050399,39.19738721,39.49256999,39.7612249,40.22352859
53667,38.94307648,0.52110988,37.82347446,38.62392604,38.97220873,39.29222332,39.87855749
53652,38.80751727,0.438869058,37.82247261,38.55119779,38.84517009,39.10572347,39.55647655
53646,38.15097953,0.439506673,37.1591976,37.89654503,38.1900555,38.45173944,38.90546303
53613,38.41919482,0.441498408,37.44941789,38.15662593,38.45704175,38.72241954,39.18310701
53605,38.59560201,0.441472318,37.62119081,38.3377632,38.63349694,38.89100834,39.36323616
53590,39.48569192,0.450249675,38.50512572,39.21683751,39.51909733,39.79511814,40.26932126
53572,39.50410759,0.897322901,37.7027373,38.90803605,39.51694931,40.13703337,41.20427827
53555,39.4535721,0.441363653,38.47254108,39.1921264,39.49096823,39.7591282,40.21025405
53551,38.44323597,0.438504277,37.45989112,38.18854039,38.48400096,38.74220612,39.19133582
53546,38.11070808,0.434858563,37.13582413,37.85461123,38.14959266,38.40841675,38.84541446
53542,38.50381522,0.581806262,37.30196635,38.13111195,38.52833131,38.89691463,39.58779744
53538,38.90416337,0.435279108,37.93206005,38.64970043,38.93775523,39.2036034,39.6563798
53534,38.67444236,0.436252946,37.69215444,38.42280727,38.71063839,38.97556273,39.42935852
53525,38.13208058,0.440254651,37.1513714,37.87356711,38.17184527,38.43372771,38.89816586
53513,37.47914386,0.764551822,35.94181233,36.98412703,37.49329221,37.99771589,38.94115644
53504,37.39340054,0.439831103,36.42530874,37.13553878,37.43122577,37.69340453,38.15900637
53494,37.43584493,0.767148536,35.86948959,36.9297691,37.44954968,37.95993889,38.89684837
53483,37.73473495,0.435701273,36.76247152,37.47370565,37.77452291,38.0373758,38.48074027
53473,37.53310393,0.438366938,36.56235802,37.27520817,37.57086386,37.83030297,38.29648181
53464,37.48965297,0.433878746,36.52465678,37.2379752,37.5263012,37.78512495,38.23522156
53453,38.04408862,0.440923314,37.07198993,37.78377221,38.08257063,38.34753266,38.79766168
53443,38.7412875,0.443061643,37.75792173,38.48375135,38.78346891,39.04304348,39.50242485
53434,38.68946923,0.44026257,37.7206015,38.43410821,38.72606919,38.99416525,39.44945399
53422,38.12436107,0.440797171,37.14300781,37.86345018,38.1666354,38.42617194,38.88548238
53413,38.41160954,0.438979567,37.43829184,38.15445064,38.44728571,38.70838371,39.1715273
53404,38.53750305,0.446447412,37.53946392,38.27665268,38.57438848,38.84203959,39.29878826
53385,38.57161441,0.451779596,37.57537241,38.30265506,38.60755087,38.88369122,39.34927716
53343,38.2113307,0.447314009,37.22195935,37.94463681,38.2468882,38.52172198,38.97980858
53304,38.23242876,0.44895692,37.23921895,37.96598953,38.26721994,38.54276078,39.01036774
53262,39.90837263,0.456981485,38.87301764,39.64292356,39.948978,40.21879679,40.68865595
53229,38.24197628,0.445156778,37.2466333,37.97985579,38.28223294,38.5453913,39.00715581
53200,37.45714028,0.437314705,36.48894399,37.20308282,37.49038461,37.75710887,38.21331672
53162,39.240104,0.454693523,38.22428448,38.9722136,39.2778087,39.55064048,40.02381189
53123,38.48481015,0.450429784,37.50036863,38.21682399,38.52243478,38.79671925,39.25829057
53084,38.26546967,0.446386815,37.27451169,38.00290808,38.29544817,38.57191535,39.0514256
